HSCode,Commodity,Value,Date
63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,32.89,4/1/2016
64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",25.51,4/1/2016
65,HEADGEAR AND PARTS THEREOF.,1.01,4/1/2016
66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",2.56,4/1/2016
67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,0.44,4/1/2016
68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",44.72,4/1/2016
69,CERAMIC PRODUCTS.,33.55,4/1/2016
70,GLASS AND GLASSWARE.,63.5,4/1/2016
71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.","3,928.05",4/1/2016
72,IRON AND STEEL,640,4/1/2016
73,ARTICLES OF IRON OR STEEL,238.17,4/1/2016
74,COPPER AND ARTICLES THEREOF.,266.98,4/1/2016
75,NICKEL AND ARTICLES THEREOF.,47.22,4/1/2016
76,ALUMINIUM AND ARTICLES THEREOF.,232.1,4/1/2016
78,LEAD AND ARTICLES THEREOF.,32.37,4/1/2016
79,ZINC AND ARTICLES THEREOF.,77.83,4/1/2016
80,TIN AND ARTICLES THEREOF.,12.76,4/1/2016
81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,15.64,4/1/2016
82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",54.97,4/1/2016
83,MISCELLANEOUS ARTICLES OF BASE METAL.,43.04,4/1/2016
84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.","2,038.41",4/1/2016
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.","2,312.40",4/1/2016
86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",33.11,4/1/2016
87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",294.67,4/1/2016
88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",310.87,4/1/2016
89,"SHIPS, BOATS AND FLOATING STRUCTURES.",347.28,4/1/2016
90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",471.03,4/1/2016
91,CLOCKS AND WATCHES AND PARTS THEREOF.,18.57,4/1/2016
92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,1.44,4/1/2016
93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,2.64,4/1/2016
94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",81.34,4/1/2016
95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",29.7,4/1/2016
96,MISCELLANEOUS MANUFACTURED ARTICLES.,29.71,4/1/2016
97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,105.75,4/1/2016
98,PROJECT GOODS; SOME SPECIAL USES.,149.27,4/1/2016
99,MISCELLANEOUS GOODS.,495.66,4/1/2016
1,LIVE ANIMALS.,0.61,5/1/2016
2,MEAT AND EDIBLE MEAT OFFAL.,0.32,5/1/2016
3,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",4.68,5/1/2016
4,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",3.53,5/1/2016
5,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",2.89,5/1/2016
6,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,1.27,5/1/2016
7,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,251.12,5/1/2016
8,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,205.27,5/1/2016
9,"COFFEE, TEA, MATE AND SPICES.",57.05,5/1/2016
10,CEREALS.,1.57,5/1/2016
11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,6.78,5/1/2016
12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",37.87,5/1/2016
13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",18.21,5/1/2016
14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,3.26,5/1/2016
15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,824.42,5/1/2016
16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.14,5/1/2016
17,SUGARS AND SUGAR CONFECTIONERY.,26.36,5/1/2016
18,COCOA AND COCOA PREPARATIONS.,20.84,5/1/2016
19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",4.42,5/1/2016
20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",9.65,5/1/2016
21,MISCELLANEOUS EDIBLE PREPARATIONS.,12.77,5/1/2016
22,"BEVERAGES, SPIRITS AND VINEGAR.",68.65,5/1/2016
23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,42.53,5/1/2016
24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,2.98,5/1/2016
25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",168.74,5/1/2016
26,"ORES, SLAG AND ASH.",263.87,5/1/2016
27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.","7,112.05",5/1/2016
28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",456.74,5/1/2016
29,ORGANIC CHEMICALS,"1,235.77",5/1/2016
30,PHARMACEUTICAL PRODUCTS,137.17,5/1/2016
31,FERTILISERS.,331.06,5/1/2016
32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",148.07,5/1/2016
33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",56.55,5/1/2016
34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",59.46,5/1/2016
35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,30.77,5/1/2016
36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,0.32,5/1/2016
37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,17.41,5/1/2016
38,MISCELLANEOUS CHEMICAL PRODUCTS.,418.16,5/1/2016
39,PLASTIC AND ARTICLES THEREOF.,"1,104.26",5/1/2016
40,RUBBER AND ARTICLES THEREOF.,242.96,5/1/2016
41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,60.79,5/1/2016
42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",27.71,5/1/2016
43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.56,5/1/2016
44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,157.73,5/1/2016
45,CORK AND ARTICLES OF CORK.,0.46,5/1/2016
46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.25,5/1/2016
47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,144.5,5/1/2016
48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",222.73,5/1/2016
49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",26.22,5/1/2016
50,SILK,16.74,5/1/2016
51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",25.47,5/1/2016
52,COTTON.,59.08,5/1/2016
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,37.14,5/1/2016
54,MAN-MADE FILAMENTS.,65.04,5/1/2016
55,MAN-MADE STAPLE FIBRES.,44.96,5/1/2016
56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",21.85,5/1/2016
57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,7.11,5/1/2016
58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,14.93,5/1/2016
59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",63.41,5/1/2016
60,KNITTED OR CROCHETED FABRICS.,44.79,5/1/2016
61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",18.86,5/1/2016
62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",21.72,5/1/2016
63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,41.71,5/1/2016
64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",43.53,5/1/2016
65,HEADGEAR AND PARTS THEREOF.,1.78,5/1/2016
66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",3.92,5/1/2016
67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,1.21,5/1/2016
68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",67.34,5/1/2016
69,CERAMIC PRODUCTS.,38.66,5/1/2016
70,GLASS AND GLASSWARE.,83.19,5/1/2016
71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.","3,697.86",5/1/2016
72,IRON AND STEEL,638.56,5/1/2016
73,ARTICLES OF IRON OR STEEL,300.34,5/1/2016
74,COPPER AND ARTICLES THEREOF.,283.88,5/1/2016
75,NICKEL AND ARTICLES THEREOF.,64.82,5/1/2016
76,ALUMINIUM AND ARTICLES THEREOF.,282.11,5/1/2016
78,LEAD AND ARTICLES THEREOF.,51.12,5/1/2016
79,ZINC AND ARTICLES THEREOF.,81.54,5/1/2016
80,TIN AND ARTICLES THEREOF.,8.37,5/1/2016
81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,23.15,5/1/2016
82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",84.78,5/1/2016
83,MISCELLANEOUS ARTICLES OF BASE METAL.,61.91,5/1/2016
84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.","2,620.69",5/1/2016
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.","2,775.52",5/1/2016
86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",23.93,5/1/2016
87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",375.82,5/1/2016
88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",456.77,5/1/2016
89,"SHIPS, BOATS AND FLOATING STRUCTURES.",283.17,5/1/2016
90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",589.04,5/1/2016
91,CLOCKS AND WATCHES AND PARTS THEREOF.,23.1,5/1/2016
92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,3.57,5/1/2016
93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,2.96,5/1/2016
94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",107.61,5/1/2016
95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",45.93,5/1/2016
96,MISCELLANEOUS MANUFACTURED ARTICLES.,38.44,5/1/2016
97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,9.61,5/1/2016
98,PROJECT GOODS; SOME SPECIAL USES.,138.6,5/1/2016
99,MISCELLANEOUS GOODS.,458.73,5/1/2016
1,LIVE ANIMALS.,0.18,6/1/2016
2,MEAT AND EDIBLE MEAT OFFAL.,0.22,6/1/2016
3,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",5.18,6/1/2016
4,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",3.89,6/1/2016
5,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",3.27,6/1/2016
6,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,1.04,6/1/2016
7,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,318.9,6/1/2016
8,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,297.65,6/1/2016
9,"COFFEE, TEA, MATE AND SPICES.",63.69,6/1/2016
10,CEREALS.,0.91,6/1/2016
11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,6.17,6/1/2016
12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",37.36,6/1/2016
13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",17.79,6/1/2016
14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,4.57,6/1/2016
15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,823.25,6/1/2016
16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.16,6/1/2016
17,SUGARS AND SUGAR CONFECTIONERY.,57.11,6/1/2016
18,COCOA AND COCOA PREPARATIONS.,19.68,6/1/2016
19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",4.93,6/1/2016
20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",6,6/1/2016
21,MISCELLANEOUS EDIBLE PREPARATIONS.,14.05,6/1/2016
22,"BEVERAGES, SPIRITS AND VINEGAR.",66.23,6/1/2016
23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,59.64,6/1/2016
24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,3.57,6/1/2016
25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",187.76,6/1/2016
26,"ORES, SLAG AND ASH.",230.1,6/1/2016
27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.","8,457.99",6/1/2016
28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",447.06,6/1/2016
29,ORGANIC CHEMICALS,"1,380.00",6/1/2016
30,PHARMACEUTICAL PRODUCTS,154.38,6/1/2016
31,FERTILISERS.,654.25,6/1/2016
32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",146.25,6/1/2016
33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",60.41,6/1/2016
34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",65.47,6/1/2016
35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,27.36,6/1/2016
36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,0.25,6/1/2016
37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,16.8,6/1/2016
38,MISCELLANEOUS CHEMICAL PRODUCTS.,436.4,6/1/2016
39,PLASTIC AND ARTICLES THEREOF.,"1,012.40",6/1/2016
40,RUBBER AND ARTICLES THEREOF.,277.25,6/1/2016
41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,57.88,6/1/2016
42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",28.54,6/1/2016
43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.4,6/1/2016
44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,178.09,6/1/2016
45,CORK AND ARTICLES OF CORK.,0.47,6/1/2016
46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.19,6/1/2016
47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,148.27,6/1/2016
48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",229.78,6/1/2016
49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",24.48,6/1/2016
50,SILK,20.82,6/1/2016
51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",27.93,6/1/2016
52,COTTON.,65.25,6/1/2016
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,46.11,6/1/2016
54,MAN-MADE FILAMENTS.,68.51,6/1/2016
55,MAN-MADE STAPLE FIBRES.,48.5,6/1/2016
56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",23.42,6/1/2016
57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,8.44,6/1/2016
58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,14.01,6/1/2016
59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",65.88,6/1/2016
60,KNITTED OR CROCHETED FABRICS.,48.07,6/1/2016
61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",18.32,6/1/2016
62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",28.68,6/1/2016
63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,43.35,6/1/2016
64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",49.15,6/1/2016
65,HEADGEAR AND PARTS THEREOF.,1.63,6/1/2016
66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",3.26,6/1/2016
67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,1.1,6/1/2016
68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",69.32,6/1/2016
69,CERAMIC PRODUCTS.,42.86,6/1/2016
70,GLASS AND GLASSWARE.,101.3,6/1/2016
71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.","3,286.89",6/1/2016
72,IRON AND STEEL,715.46,6/1/2016
73,ARTICLES OF IRON OR STEEL,323.86,6/1/2016
74,COPPER AND ARTICLES THEREOF.,334.08,6/1/2016
75,NICKEL AND ARTICLES THEREOF.,59.54,6/1/2016
76,ALUMINIUM AND ARTICLES THEREOF.,300.76,6/1/2016
78,LEAD AND ARTICLES THEREOF.,54.01,6/1/2016
79,ZINC AND ARTICLES THEREOF.,94.8,6/1/2016
80,TIN AND ARTICLES THEREOF.,12.77,6/1/2016
81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,22.89,6/1/2016
82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",72.93,6/1/2016
83,MISCELLANEOUS ARTICLES OF BASE METAL.,62.2,6/1/2016
84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.","2,692.39",6/1/2016
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.","2,976.73",6/1/2016
86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",59.54,6/1/2016
87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",443.53,6/1/2016
88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",815.17,6/1/2016
89,"SHIPS, BOATS AND FLOATING STRUCTURES.",126.93,6/1/2016
90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",621.7,6/1/2016
91,CLOCKS AND WATCHES AND PARTS THEREOF.,24.59,6/1/2016
92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,4.5,6/1/2016
93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,2.68,6/1/2016
94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",124.07,6/1/2016
95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",45.63,6/1/2016
96,MISCELLANEOUS MANUFACTURED ARTICLES.,40.67,6/1/2016
97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,16.6,6/1/2016
98,PROJECT GOODS; SOME SPECIAL USES.,96.37,6/1/2016
99,MISCELLANEOUS GOODS.,651.76,6/1/2016
1,LIVE ANIMALS.,0.8,7/1/2016
2,MEAT AND EDIBLE MEAT OFFAL.,0.29,7/1/2016
3,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",4.56,7/1/2016
4,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",3.08,7/1/2016
5,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",5.43,7/1/2016
6,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,1.88,7/1/2016
7,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,300.33,7/1/2016
8,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,325.03,7/1/2016
9,"COFFEE, TEA, MATE AND SPICES.",58.75,7/1/2016
10,CEREALS.,12.11,7/1/2016
11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,5.44,7/1/2016
12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",38.95,7/1/2016
13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",12.04,7/1/2016
